Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES,NPI
8d262055-c5dc-30df-be47-547efe9aaffb,88e28a1c-aad9-36d0-832b-b579ecb95c3d,Cherish740 Toy286,F,GENERAL PRACTICE,14 MANNING AVENUE,LEOMINSTER,MA,014535768,42.5253035,-71.7584413,55,0,9999978395
8f0e7837-c541-3024-9339-0c9cdfaa1d29,59d1f454-5701-3f71-8fe7-94f785e15062,Lourdes258 Lesch175,F,GENERAL PRACTICE,57 OLD ROAD TO 9 ACRE CORNER,WEST CONCORD,MA,017423317,42.4566859,-71.3942316,1,0,9999902692
b8c18c77-9bda-36f3-aaaf-73d78b51da16,1311c44a-85cb-3aea-a143-e5d7892ced8b,Kathrine376 Reinger292,F,GENERAL PRACTICE,300 KENSINGTON AVE,SPRINGFIELD,MA,011071139,42.091896,-72.559437,11,0,9999957597
a6e3a37b-dbf4-365c-b0b4-95b294c6d399,a4af40b8-0ddb-34bb-ae4a-95a17e9ad6f3,Tambra47 Heaney114,F,GENERAL PRACTICE,100 MYLES STANDISH BOULEVARD  SUITE 103,TAUNTON,MA,027807340,41.948930849999996,-71.14141318475193,4,0,9999907295
e140b0c4-a40b-317e-b2bb-0e6860db8744,009f87f0-4bb6-350c-ba41-0b3235a7ca43,Delbert384 Tromp100,M,GENERAL PRACTICE,277 ELLIOT ST,NEWTON UPPER FALLS,MA,024641201,42.3134306,-71.2206105,2,0,9999898999
48297ce4-843c-3ee5-b27b-96097c3922ee,bdc3ee76-9cf3-316d-b202-a8da1ea3fa20,Harland508 Rippin620,M,GENERAL PRACTICE,130 RUMFORD AVENUE  SUITE 211,AUBURNDALE,MA,024661370,42.35853505,-71.24125521214887,10,0,9999906792
6c5eb097-9dd1-314e-b97a-bb6258b3428f,7f08f09e-c5f7-38cd-83ba-ddafedd88a13,Shayne60 Pacocha935,M,GENERAL PRACTICE,133 SALEM ST,REVERE,MA,021511114,42.43833805,-71.01730877599738,1,0,9999869594
026c51c4-d207-3ec7-8786-7c8231456c2e,643eac8e-1620-3b6a-b9f3-664b003d22cd,Frederick289 Kiehn525,M,GENERAL PRACTICE,34 GIFFORD ST,NEW BEDFORD,MA,027442610,41.6177929,-70.91890087055067,73,0,9999949594
84e046b8-c01b-3ab0-a425-daebba961156,8e3ca57f-6f74-3d61-9803-ab1424290216,Concha418 Mann644,F,GENERAL PRACTICE,89 MORTON STREET,ANDOVER,MA,018102036,42.6551409,-71.12857340697036,68,0,9999894394
ef159c90-21f2-34a3-ab95-4c0598b5fedf,5fcff9db-16e4-3e56-aa78-abbc16338097,Marcus77 Schamberger479,M,GENERAL PRACTICE,295 VARNUM AVE,WESTFORD,MA,018863513,42.5792583,-71.4378411,401,0,9999994798
362c2d2a-ad43-316b-b0d9-84405eaf46d6,fa09396a-2926-3b21-ad0c-9f6cabbce0eb,Moshe758 Bartoletti50,M,GENERAL PRACTICE,1210 BOSTON PROVIDENCE TPKE,NORWOOD,MA,020625061,42.1714075,-71.1951186,1,0,9999940197
cf7e8d3d-221a-376f-a83c-51f97f0fe62d,84abfbd5-41c1-3df4-9b31-7ca93cb2309a,Cole117 Block661,M,GENERAL PRACTICE,85 HERRICK ST,BEVERLY,MA,019151790,42.56415055,-70.8751357650672,28,0,9999953190
978b6103-bc5e-3c77-a066-133aa89bbbf1,1ddd51d1-7297-3c3b-bad5-98aecd5e4a79,Dinah304 Kub800,F,GENERAL PRACTICE,127 CAMBRIDGE STREET  SUTIE #2B,BURLINGTON,MA,018033735,42.50188325,-71.19559351572005,8,0,9999922690
59f88cb1-79de-3625-bf4b-8650be4b9da9,f6a306cf-7bd6-35f4-a6b7-2d07d273914c,Ariel183 Von197,M,GENERAL PRACTICE,63 FOUNTAIN ST STE 402,FRAMINGHAM,MA,017026280,42.27595495,-71.42631150114194,35,0,9999943092
8fc3ad99-f476-343c-bded-ef36802e3f51,02c936e2-3aee-38b2-88a4-81f3689b7bb7,Royce974 Kohler843,F,GENERAL PRACTICE,120 FISHER AVENUE,BOSTON,MA,021203320,42.3276141,-71.1051603,13,0,9999888099
081ca9b3-c6f0-3d99-b5d4-8e55fed12b63,5f7663da-4b19-3629-b8f2-fb07d75421d9,Savanna736 Johnson679,F,GENERAL PRACTICE,42 ASBURY ST,SOUTH HAMILTON,MA,019821808,42.61322825,-70.87300675048934,61,0,9999941492
b3783ae2-16cf-3ca1-bb70-ab62b99dc43e,bf556284-7513-3620-a10e-5393183a9a87,Barbara209 Amaya149,F,GENERAL PRACTICE,795 MIDDLE ST,FALL RIVER,MA,027211733,41.6924092,-71.16345107025307,13,0,9999985994
d3e4f7c6-32c4-3b53-9ea1-87b81d3376fc,a14e698d-a9ba-3eae-9c8b-682ec726433d,Brian582 Cummerata161,M,GENERAL PRACTICE,776 WESTERN AVE,LYNN,MA,019052408,42.466763,-70.9494939,1,0,9999937995
ed130f82-72d5-3eac-a7ef-5657103dab1e,dd9914b0-9491-3330-a890-d34e95e497ea,Taylor21 Haley279,M,GENERAL PRACTICE,1061 PLEASANT ST,NEW BEDFORD,MA,027406728,41.64280275,-70.92865004309593,8,0,9999967794
03e7705a-50ec-3361-8677-87e568dac31b,a247ed53-5f17-3eb5-87be-1d2257fa1579,Kayleigh718 Weissnat378,F,GENERAL PRACTICE,44 KEYSTONE DR,LEOMINSTER,MA,014531904,42.55144955,-71.74402465363428,1,0,9999869198
f62521f3-d947-35b4-b1e6-82347e878051,b6eeaaf7-1683-3bcb-b6ee-81ce304636ef,Zachery872 Pagac496,M,GENERAL PRACTICE,170 GOVERNORS AVE,MELROSE,MA,021763225,42.4564323,-71.064182,32,0,9999989095
155c3597-60b7-3268-ad21-c3bf4b25db99,65eda534-1bdc-3192-8d02-1c3764447790,Alonso270 Hand679,M,GENERAL PRACTICE,1244 BOYLSTON ST,CHESTNUT HILL,MA,024672115,42.3214927,-71.1711481,66,0,9999968297
2b8a0595-ada5-3e2e-8581-df33e711997e,d613e441-68e8-3502-8adb-3f770a1276bf,Emmaline88 Witting912,F,GENERAL PRACTICE,114 WATER ST,MILFORD,MA,017573007,42.13661855,-71.53474614336832,73,0,9999960096
cf73587c-12fd-3d58-bdd6-0fd4085f94d1,6c064003-fa5a-38a5-b48c-36c5a9643e2b,Alysia661 Franecki195,F,GENERAL PRACTICE,2343 WASHINGTON ST,ROXBURY,MA,021193200,42.329843,-71.084608,62,0,9999917195
d45fc162-fa83-341d-b666-2519cf41ac97,b03b624d-c939-3688-986d-9555b8009a3b,Bennett146 Hartmann983,M,GENERAL PRACTICE,230 MAPLE ST,HOLYOKE,MA,010405144,42.207406,-72.608419,24,0,9999981894
df770d9c-95c9-3880-b9fd-8196295aa7db,ace1ac31-036a-38fd-b451-b3b87157c717,Raphael767 Thompson596,M,GENERAL PRACTICE,170 MORTON ST,BOSTON,MA,021303735,42.299067750000006,-71.10124351911541,31,0,9999979096
430ccdd9-d3bd-3fbb-814e-543a1ce358a6,18061fd5-fda8-3e2d-87f0-0f3c87211bcc,Omer483 Koepp521,M,GENERAL PRACTICE,1493 CAMBRIDGE ST,SOMERVILLE,MA,021431408,42.3875968,-71.0994968,27,0,9999992792
046efffa-5f3f-3d01-8a0e-43057e2be60a,76281d34-caff-30e0-8545-bcdf33182109,Jewell855 Schmeler639,M,GENERAL PRACTICE,500 WILBUR AVENUE,SOMERSET,MA,027252051,41.72075205,-71.16843052114558,3,0,9999888396
97845c8f-ac04-3882-b5e3-710cb7f09385,b3ada130-6443-3a8e-98c7-4ec127a2b0c4,Natalya468 Haley279,F,GENERAL PRACTICE,ONE GREAT ROAD,ACTON,MA,017205601,42.4850931,-71.43284,30,0,9999895193
68ef7b58-c205-31ff-ae01-d4000d280e27,811cc811-0061-341c-a719-9ba7ef8dc699,Tandy422 Sporer811,F,GENERAL PRACTICE,245 VINEYARD HAVEN-EDGARTOWN ROAD,EDGARTOWN,MA,025396941,41.395500350000006,-70.5300948008162,32,0,9999973495
d0fd8973-3052-3b9b-8637-09e0c58850ad,acffdfa8-1383-3929-8c99-e73969491439,Iva908 O'Keefe54,F,GENERAL PRACTICE,1153 CENTRE ST,BOSTON,MA,021303446,42.3017598,-71.12855793387442,48,0,9999992297
46c29449-4e5d-305e-8fe3-95afba1f5cea,545dcda5-7471-374e-9251-b4b685197d3c,Teodoro374 Koss676,M,GENERAL PRACTICE,175 CONNORS STREET,GARDNER,MA,014402637,42.5730593,-71.99713285,22,0,9999981191
19044a97-68c4-38fd-a298-37d7032843f6,1e11392b-1278-3e70-93cd-f396cbd0c265,Gino587 Block661,M,GENERAL PRACTICE,115 LINCOLN ST,NATICK,MA,017607700,42.2843753,-71.3441395,143,0,9999996397
5a65232f-4323-3b7d-a9a5-a001f6c323a8,6cf8a214-8d57-3267-85e5-7719e15cd63e,Cindie288 Zulauf375,F,GENERAL PRACTICE,170 MORTON STREET,JAMAICA PLAIN,MA,021303735,42.299067750000006,-71.10124351911541,181,0,9999999995
ea7fdf1f-73df-3493-ac4d-eeb822865ee8,3c6efeb4-3e73-3d5a-9d45-8fbf9f389bed,Wilfredo622 O'Kon634,M,GENERAL PRACTICE,40 WASHINGTON STREET SUITE 110,WELLESLEY HILLS,MA,024811802,42.2925555,-71.2956739,6,0,9999928994
fae37961-d626-3bf6-a39d-622e472f5c3b,0fedae9f-701f-3317-9b2f-69aea2202cdc,Willian804 Batz141,M,GENERAL PRACTICE,88 EAST NEWTON STREET,WINTHROP,MA,021522715,42.3750976,-70.982827,23,0,9999993998
56bcd94f-4d2f-3701-a4e4-7c7259261477,0cc04ba5-137a-3ef8-acda-e79b25960b2a,Bernardo699 Homenick806,M,GENERAL PRACTICE,25 ADAMS ROAD,WILLIAMSTOWN,MA,012672928,42.7009605,-73.18515951851253,1,0,9999887398
a7db224a-b937-3e39-be28-5431d106bfdb,a3327df4-d092-350b-b551-e60c82076c9a,Debra128 Predovic534,F,GENERAL PRACTICE,46 NORTH MAIN ST,W BROOKFIELD,MA,015853232,42.23754835,-72.13791547215251,39,0,9999957894
d38fde76-27d5-3434-b796-06c020e825f7,aade280a-3b90-3e48-9648-91109a964a63,Josef103 Klein929,M,GENERAL PRACTICE,909 SUMNER ST,DARTMOUTH,MA,027473826,41.6332267,-70.9879928,75,0,9999985390
078ffffe-ec9e-347b-b419-abf3e6077f79,981338c4-287c-3621-bc45-8b0b9f1b8922,Rosa195 Caraballo427,F,GENERAL PRACTICE,640 BOLTON ST,MARLBOROUGH,MA,017523999,42.3658183,-71.55914630258509,35,0,9999955898
0c7ec305-444a-3054-9718-196281023a20,e59fb2d5-508c-38c6-af2e-21d8216dd2b0,Logan497 Fisher429,M,GENERAL PRACTICE,759 CHESTNUT ST,WARE,MA,010821625,42.256476,-72.237482,36,0,9999998195
ed9ec70c-1294-3cdc-9000-97026df08396,84de2bcf-1b1a-3ce2-9f6d-9e0cb34991f6,Jack927 Rippin620,M,GENERAL PRACTICE,45 DAN RD,WELLESLEY,MA,024813503,42.2964859,-71.2925571,62,0,9999945493
7bfefba1-5343-3a75-b8f6-b63f7de24073,0f9d1260-db33-3483-b2b6-5483cfcb739c,Ricardo560 Rendón540,M,GENERAL PRACTICE,361 WOODWARD ST,WABAN,MA,024682027,42.326011949999994,-71.2254251580706,45,0,9999958793
3a6cfaa1-04d2-37af-96e1-f9a92a5de777,712509af-be0c-3f54-a34c-f4796e538e4e,Kristofer887 Cruickshank494,M,GENERAL PRACTICE,200 MILL ROAD SUITE 120,FAIRHAVEN,MA,027195252,41.650636,-70.88137185966522,26,0,9999931592
3dc9b3d2-07f5-3abd-9e5b-40923fb40ac2,980d9bfa-a344-3bff-8c02-232dd0e8fd34,Waylon572 Lakin515,M,GENERAL PRACTICE,100 TRADE CENTER SUITE G-700,WOBURN,MA,018011851,42.4792618,-71.1522766,26,0,9999943597
bd0d9d9d-ef57-383d-85c7-4eb4c49f6473,440fa4b8-c731-3cf5-81d9-aa3f30a37b95,Joanna347 Abbott774,F,GENERAL PRACTICE,41 & 45 MALL ROAD,PEABODY,MA,019602901,42.5278731,-70.9286609,98,0,9999996793
1ad39563-df37-3584-aade-bb256157159e,0fab3c4e-a028-39a6-b15a-be5a88b6aa2a,Cletus494 Paucek755,M,GENERAL PRACTICE,222 STATE STREET,LUDLOW,MA,010563437,42.15547415,-72.47222226666076,176,0,9999996892
3aadffc5-0246-3fc8-8981-6c99c5a22e8b,3b021cb6-4745-3d9d-8436-230055f770bd,Lola232 Collado928,F,GENERAL PRACTICE,148 CHESTNUT ST,NEEDHAM,MA,024943238,42.27728075,-71.23665362814043,326,0,9999999193
703c4f39-834c-3f8d-87c8-1281a42e0915,86880e58-8753-3c63-b057-33781df70528,Glenn0 Keeling57,F,GENERAL PRACTICE,49 SAMOSET AVE,HULL,MA,020452512,42.2810432,-70.8703157542509,45,0,9999940791
9c2b0eea-4f9c-3e28-8543-d9e554621e7a,34f0b10a-5e29-31de-a75e-e0bb03c0c0d4,Dierdre747 Leuschke194,F,GENERAL PRACTICE,56 COLPITTS RD,WESTON,MA,024931568,42.36610065,-71.3036759,88,0,9999959197
470dace8-1f37-339d-89a9-1419af6b4db5,929d7ec5-3ee7-35ab-a056-91f60788c234,Xuan162 Feest103,F,GENERAL PRACTICE,474 PLEASANT ST,NORWOOD,MA,020624531,42.1816837,-71.19722229999999,28,0,9999944397
98a1397a-6fa0-3cb6-a667-84971834129d,e9a24be5-b0a3-3fd2-a606-dd13498024ea,Estella474 O'Hara248,F,GENERAL PRACTICE,85 E MAIN ST STE A,NORTON,MA,027662307,41.971697,-71.17689334021827,79,0,9999944892
b48a74f7-71a4-3c10-bcfd-aec1146f52c8,2befa435-3070-3350-a15c-e43ac1e84b24,Teressa589 Schuster709,F,GENERAL PRACTICE,575 BEECH STREET,HOLYOKE,MA,010406604,42.20105435,-72.628169560868,1,0,9999908897
a814538f-c305-35f6-93ff-645e767c9352,00ffb204-07b4-3c72-a678-fa252e6cf86c,Kathlene786 Satterfield305,F,GENERAL PRACTICE,450 BEDFORD ST,LEXINGTON,MA,02420,42.47370735,-71.25090005,30,0,9999963298
876be811-c588-38a4-ae9d-d6d24ddacb8c,ad82d624-72eb-3c7d-a76d-79f2668d1390,Mathew182 Howe413,M,GENERAL PRACTICE,3 WOODLAND RD,STONEHAM,MA,021801711,42.452443099999996,-71.08939988105112,33,0,9999956292
54fc623c-9647-352d-87ab-74e31055cb9c,8424b5ec-ba0a-32e9-94ae-a9d397884093,Booker670 Casper496,M,GENERAL PRACTICE,49 BLANCHARD STREET  SUITE 101,LAWRENCE,MA,018431456,42.69651155,-71.1612176954981,6,0,9999924498
ee81d257-961b-3f03-b072-3c63642930ad,24460683-f514-37ef-98c1-724b2fc9aa2a,Simonne139 Wilderman619,F,GENERAL PRACTICE,60 HODGES AVE,TAUNTON,MA,027803034,41.91158935,-71.10129620180315,83,0,9999986992
3542df0e-a8b8-38db-a81e-b7dc3242efcd,945104f1-4b95-3eed-bd02-5efa0afbf34d,Lauri399 Keebler762,F,GENERAL PRACTICE,20 CENTRAL AVE # 506,LYNN,MA,019011201,42.46410018181818,-70.9465129090909,1,0,9999905190
0645df3e-11c3-3d73-9048-567a1d93c2a5,3076e02a-deac-3e81-96a9-1d32cbda6fca,Cecil300 Kilback373,M,GENERAL PRACTICE,59 EASTWOOD CIRCLE,GARDNER,MA,014403901,42.567006649999996,-71.97817904424542,1,0,9999876698
061a2c05-e2d3-3bc4-9514-e703607037de,fbd4ccdf-2fdb-3652-9bbe-1ccff886bd34,Jermaine675 Collins926,M,GENERAL PRACTICE,320 CENTRAL STREET  UNIT A2,SAUGUS,MA,019062372,42.4632069,-71.0093761,2,0,9999923797
4bbb3847-e30b-3607-a827-d0e0678497e6,65f0254a-73a3-3b06-bced-54d511445535,Elbert916 Carter549,M,GENERAL PRACTICE,720 BOSTON POST ROAD,MARLBOROUGH,MA,017523766,42.355106,-71.47654,7,0,9999901694
48b16ca9-484f-32b6-8ef7-96fe15ce872e,901c2d40-1ca3-3879-9a20-c663b8adc0a9,Emory494 Schuster709,M,GENERAL PRACTICE,800 WASHINGTON STREET,STONEHAM,MA,021802445,42.4863168,-71.0928919,79,0,9999998898
0a7ae528-f029-3661-849c-03b0bf3a890b,b9e35b8a-9831-32d8-a6dc-d7a546c126b0,Venus149 Blick895,F,GENERAL PRACTICE,111 HUNTOON MEMORIAL HIGHWAY  1ST FLOOR,SPRINGFIELD,MA,011092550,42.1018764,-72.5886727,4,0,9999999599
6e0e62ba-6eea-380a-b7d5-fa26dfe29e1e,22249c0a-8ce9-3726-a3bb-b037c773ce5c,Emilia403 Jurado563,F,GENERAL PRACTICE,337 NEPONSET AVENUE,DORCHESTER,MA,021223103,42.2875144,-71.0470691675753,2,0,9999887992
a1b97c2a-6222-30d6-ba2f-4bbab53dd774,7a75decf-7d3f-3b0d-8c2b-3abf0a8c7f58,Afton574 Kulas532,F,GENERAL PRACTICE,169 LIBERTY ST,MIDDLETON,MA,019491003,42.615226050000004,-71.0144865346162,25,0,9999944595
cb4dc47a-a7f2-3191-a0c9-2973b1304fa7,18df2721-3f76-3f83-94d5-63597cedd298,Juan88 Delvalle807,M,GENERAL PRACTICE,909 SUMNER ST,STOUGHTON,MA,020723396,42.1005097,-71.0830269025407,103,0,9999989194
083a9aa3-4783-3e96-b3bc-4419fc064372,b1965e0b-9ef4-3e96-bad6-cb88ea7e7324,Lala778 Breitenberg711,F,GENERAL PRACTICE,1 HOSPITAL RD,OAK BLUFFS,MA,025571406,41.46063105,-70.57989080295974,42,0,9999971994
7ae80cde-6177-3bb4-825f-8810d4c2a14a,2f735290-1603-31b5-b561-7c8e0d413170,Amado512 Adams676,M,GENERAL PRACTICE,100 FOXBOROUGH BLVD STE 230,FOXBOROUGH,MA,020352878,42.041851949999995,-71.23486657070565,55,0,9999941997
5a2ef0ce-4a09-31f5-8496-3ac4e406a0c8,e1818b21-4458-3b9c-b2b8-7ed6f57ae078,Sid118 Wilderman619,M,GENERAL PRACTICE,2399 BOSTON ROAD,WILBRAHAM,MA,010951185,42.14668485,-72.45048427046072,10,0,9999900399
3cf7b1f9-2524-33ae-8fde-71ac89316d79,200746fc-5d0f-3ec7-a2a9-3d9a219ee139,Arlen68 Rippin620,M,GENERAL PRACTICE,800 CUMMINGS PARK  SUITE 3100,WOBURN,MA,018016355,42.4977745,-71.1237712,1,0,9999908194
febd162a-a116-3b23-908c-fc6992cd1845,dd3307db-114c-3f11-be44-a9eef6bb3fc5,Francis500 Ratke343,M,GENERAL PRACTICE,269 UNION STREET,LYNN,MA,019011201,42.4652772,-70.94362420273097,32,0,9999977793
3adec60d-8536-36d1-b8a9-1579dba7c462,f2068cee-c75c-321d-9b2c-c33535db89c9,Charles364 Prosacco716,F,GENERAL PRACTICE,32 BOSSI AVE,RANDOLPH,MA,023682002,42.20017865,-71.0582074,28,0,9999946293
4cbda0da-7e40-3232-827d-abb75be40ff7,655f2a4f-419c-39d3-8ed6-6c4117eb7e32,Gerardo48 Herzog843,M,GENERAL PRACTICE,21 MAIN ST,NORTH READING,MA,018641326,42.566971949999996,-71.10799861135133,100,0,9999956995
29f382ca-7699-3e0e-a69f-fff4a7624634,118e081c-c2f2-35cd-b9c3-ef534f1b7830,Brooks264 Ziemann98,M,GENERAL PRACTICE,1364 MAIN ST,READING,MA,018671137,42.55581805,-71.10585713492983,3,0,9999870592
a7f200fe-ebb4-340f-87b6-cc924271580f,5018c664-e283-30eb-932a-529d9a19b3b5,Rochell365 Stehr398,F,GENERAL PRACTICE,300 SOUTH ST,WOBURN,MA,018014979,42.473347,-71.144086,56,0,9999995399
56c4f30b-7d23-3d4e-92dd-b5b84fd0edf4,2e8b42f8-4300-30a9-a576-d513d1021a0a,Beverlee316 Haag279,F,GENERAL PRACTICE,600 CLARK RD,TEWKSBURY,MA,018761699,42.63120935,-71.27023603178071,16,0,9999959890
73ce866a-8327-3b98-8a44-7942a6eb0ba2,5ba77f2c-8ce5-3dde-bb46-3ffcceb3bfbf,Cedric746 Quitzon246,M,GENERAL PRACTICE,188 FLORENCE ST,CHESTNUT HILL,MA,024672641,42.31835025,-71.17401686317635,1,0,9999875195
ae59c705-afc7-31b2-971f-7cf749210e73,4ff8b164-4cf5-3ab4-b0f2-7ce8fda920e5,Latrisha74 Mante251,F,GENERAL PRACTICE,800 WASHINGTON ST,WORCESTER,MA,016550002,42.180483,-71.867782,33,0,9999947390
13a607f1-5369-353c-8884-40572ca6c2a9,39c15c0f-5c49-311e-99d2-1fb99d80e06e,Nancie476 Homenick806,F,GENERAL PRACTICE,398 NEPONSET AVE,DORCHESTER,MA,021223134,42.286764399999996,-71.04402811508834,11,0,9999977496
abaa1244-0d3b-3f9b-b8ce-9a6545b066bf,c3e56d13-ebb5-3d4d-908f-3f2a6a4de7aa,Alonzo487 Reynolds644,M,GENERAL PRACTICE,233 MIDDLE ST,BRAINTREE,MA,021844840,42.2180597,-70.9924896,2,0,9999878199
05e4e2bb-75df-350a-a145-c26ae13d1646,8f22037a-070f-3fcf-8f39-fa879f0ae107,Ina660 Hermann103,F,GENERAL PRACTICE,567 DARTMOUTH ST,S DARTMOUTH,MA,027481826,41.61112,-70.93937914285715,1,0,9999892398
25a63771-aea1-310b-ad1e-004c7a015b49,bccd7d67-203c-3d93-b6b0-bff5a146cd1d,Courtney281 Kihn564,M,GENERAL PRACTICE,286 WASHINGTON ST,STOUGHTON,MA,020721763,42.1384306,-71.1022598,17,0,9999939694
aac4346d-d422-3dbf-bc38-465c77525f42,63cb4d95-04a9-3a35-b5d9-f89e0377a48d,Chu728 Weber641,F,GENERAL PRACTICE,211 PARK ST,ATTLEBORO,MA,027033143,41.9419187,-71.2752081695297,14,0,9999996090
42dfd2f9-1027-3e4c-a336-3858dcfcb492,263d1b03-1560-3fc3-b93d-c33a0cbd5837,Nam74 Treutel973,F,GENERAL PRACTICE,10 RIVERSIDE DRIVE  STE 201,LAKEVILLE,MA,023471689,41.8771119,-70.92344635,5,0,9999907097
a675417c-0574-3b22-9b46-4ac35245353c,4e880cb9-1ca0-3582-b8cf-8a59b0d2b878,Haywood675 Bednar518,M,GENERAL PRACTICE,51 S CHURCH ST,PITTSFIELD,MA,012016178,42.44648205,-73.25863241543368,29,0,9999960690
f923629d-fc25-36f9-9839-ce67161e24f7,432821fe-58ed-33eb-823c-b4447a52c7e9,Caridad510 Tirado305,F,GENERAL PRACTICE,1071 VARNUM AVE,LOWELL,MA,018541131,42.64497212195122,-71.36843231707317,1,0,9999886598
254872a4-7ff2-3b70-997b-49b37a0046eb,a2a41caf-758f-3962-8e5f-e6e603f93d17,Noelle559 Padberg411,F,GENERAL PRACTICE,111 HUNTOON MEMORIAL HWY,ROCHDALE,MA,015421305,42.2020225,-71.89891616754682,244,0,9999989590
70a0f202-4c2f-32b7-b6e3-fe05ad374306,db28cc9a-fdfb-35a6-aef7-ab9b933ef244,Jorge203 Cano735,M,GENERAL PRACTICE,8 DANA STREET,CAMBRIDGE,MA,021385402,42.3694992,-71.11011030010101,21,0,9999890293
b107a6fb-c17e-3ae8-b818-b05af96f6a5a,ee6705d5-db4a-3120-bbe1-1e72972a841f,Erick204 Huel628,M,GENERAL PRACTICE,101 JACKSON ST,LOWELL,MA,018522103,42.64221447368421,-71.31029421052632,23,0,9999981597
60561eb9-6e44-3ad6-bc0c-5f1ba81054c6,c7542447-e06e-32cb-b6db-243c23a0dbc2,José Emilio366 Leyva523,M,GENERAL PRACTICE,30 WARREN ST,BOSTON,MA,021353602,42.3501483,-71.14393324457691,184,0,9999991695
946d4297-9b88-3632-b766-e34243c5ae37,d9fe2c9c-135e-3da3-8de8-1a0ff165d886,Bettina657 Marquardt819,F,GENERAL PRACTICE,1430 MAIN ST,WORCESTER,MA,016091121,42.2492003,-71.92931780325071,40,0,9999967992
d991fea7-c8ac-3662-9676-7be8a1564a13,8bf5325a-c11b-35c4-b07d-17a5aeba8353,Dorotea472 Escamilla823,F,GENERAL PRACTICE,815 WORCESTER STREET,SPRINGFIELD,MA,011511001,42.1018764,-72.5886727,8,0,9999907196
b5bb43da-b8f5-3476-bb96-7a144873c845,aba3e6f6-4562-342e-b90f-dd61b117f394,Maryjane289 White193,F,GENERAL PRACTICE,438 CHESTNUT STREET,SPRINGFIELD,MA,011072008,42.11291091861002,-72.59692685125127,2,0,9999939595
6686a8c8-2230-3b1d-ad5f-b42219997fd5,a4b91172-69e7-3895-bd89-b9a0868de5c2,Salvador46 Wolff180,M,GENERAL PRACTICE,651 ORCHARD ST,NEW BEDFORD,MA,027441052,41.6149879,-70.93113851963673,57,0,9999961094
3da3901b-7832-347b-9e39-9fbecc1dc330,47fb5a56-bee5-3ecd-9958-706b20831c82,Ezra452 Torp761,M,GENERAL PRACTICE,600 CUMMINGS CENTER  SUITE 270X,WOBURN,MA,018016356,42.4792618,-71.1522766,3,0,9999934091
